selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
utility_argmax,7,"[0.0, 0.7, 0.3]",stage1_pref_000_ckpt_191,-79.83038330078125,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,7,"[0.0, 0.7, 0.3]",stage2_ext_011_obj_1,-88.44068908691406,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,7,"[0.0, 0.7, 0.3]",stage1_pref_000_ckpt_191,-79.83038330078125,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
utility_argmax,8,"[0.0, 0.8, 0.2]",stage1_pref_000_ckpt_191,-86.81258392333984,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,8,"[0.0, 0.8, 0.2]",stage2_ext_011_obj_1,-97.65483093261719,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,8,"[0.0, 0.8, 0.2]",stage1_pref_000_ckpt_191,-86.81258392333984,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
utility_argmax,9,"[0.0, 0.9, 0.1]",stage1_pref_000_ckpt_191,-93.7947769165039,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,9,"[0.0, 0.9, 0.1]",stage2_ext_011_obj_1,-106.86897277832031,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,9,"[0.0, 0.9, 0.1]",stage1_pref_000_ckpt_191,-93.7947769165039,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
utility_argmax,10,"[0.0, 1.0, 0.0]",stage1_pref_000_ckpt_191,-100.7769775390625,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,10,"[0.0, 1.0, 0.0]",stage2_ext_011_obj_1,-116.08312225341797,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
