selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
strict_lexi,42,"[0.4, 0.4, 0.2]",stage1_pref_000_ckpt_008,-50.81550216674805,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,42,"[0.4, 0.4, 0.2]",stage1_pref_000_ckpt_015,-41.47500228881836,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,43,"[0.4, 0.5, 0.1]",stage1_pref_000_ckpt_015,-42.4057502746582,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,43,"[0.4, 0.5, 0.1]",stage1_pref_000_ckpt_008,-52.084625244140625,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,43,"[0.4, 0.5, 0.1]",stage1_pref_000_ckpt_015,-42.4057502746582,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,44,"[0.4, 0.6, 0.0]",stage1_pref_000_ckpt_015,-43.33650207519531,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,44,"[0.4, 0.6, 0.0]",stage1_pref_000_ckpt_008,-53.35375213623047,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,44,"[0.4, 0.6, 0.0]",stage1_pref_000_ckpt_015,-43.33650207519531,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,45,"[0.5, 0.0, 0.5]",stage1_pref_000_ckpt_015,-46.122501373291016,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,45,"[0.5, 0.0, 0.5]",stage1_pref_000_ckpt_008,-56.10749816894531,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,45,"[0.5, 0.0, 0.5]",stage1_pref_000_ckpt_015,-46.122501373291016,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,46,"[0.5, 0.1, 0.4]",stage1_pref_000_ckpt_015,-47.053253173828125,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,46,"[0.5, 0.1, 0.4]",stage1_pref_000_ckpt_008,-57.376625061035156,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,46,"[0.5, 0.1, 0.4]",stage1_pref_000_ckpt_015,-47.053253173828125,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,47,"[0.5, 0.2, 0.3]",stage1_pref_000_ckpt_015,-47.98400115966797,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,47,"[0.5, 0.2, 0.3]",stage1_pref_000_ckpt_008,-58.645748138427734,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
