selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
utility_argmax,35,"[0.3, 0.5, 0.2]",stage1_pref_000_ckpt_191,-172.21261596679688,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,35,"[0.3, 0.5, 0.2]",stage1_pref_000_ckpt_096,-200.8579864501953,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,35,"[0.3, 0.5, 0.2]",stage1_pref_000_ckpt_096,-200.8579864501953,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,36,"[0.3, 0.6, 0.1]",stage1_pref_000_ckpt_191,-179.19482421875,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,36,"[0.3, 0.6, 0.1]",stage1_pref_000_ckpt_096,-210.08973693847656,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,36,"[0.3, 0.6, 0.1]",stage1_pref_000_ckpt_096,-210.08973693847656,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,37,"[0.3, 0.7, 0.0]",stage1_pref_000_ckpt_191,-186.17701721191406,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,37,"[0.3, 0.7, 0.0]",stage1_pref_000_ckpt_096,-219.32147216796875,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,37,"[0.3, 0.7, 0.0]",stage1_pref_000_ckpt_096,-219.32147216796875,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,38,"[0.4, 0.0, 0.6]",stage2_ext_006_obj_1,-172.607666015625,False,False,-9.630937576293945,-111.21430969238281,-29.45949935913086,10.130937576293945,0.525,0.97475
strict_lexi,38,"[0.4, 0.0, 0.6]",stage1_pref_000_ckpt_096,-197.91099548339844,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,38,"[0.4, 0.0, 0.6]",stage1_pref_000_ckpt_096,-197.91099548339844,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,39,"[0.4, 0.1, 0.5]",stage1_pref_000_ckpt_191,-179.73269653320312,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,39,"[0.4, 0.1, 0.5]",stage1_pref_000_ckpt_096,-207.1427459716797,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,39,"[0.4, 0.1, 0.5]",stage1_pref_000_ckpt_096,-207.1427459716797,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,40,"[0.4, 0.2, 0.4]",stage1_pref_000_ckpt_191,-186.71490478515625,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,40,"[0.4, 0.2, 0.4]",stage1_pref_000_ckpt_096,-216.37448120117188,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,40,"[0.4, 0.2, 0.4]",stage1_pref_000_ckpt_096,-216.37448120117188,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,41,"[0.4, 0.3, 0.3]",stage1_pref_000_ckpt_191,-193.6970977783203,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,41,"[0.4, 0.3, 0.3]",stage1_pref_000_ckpt_096,-225.60623168945312,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,41,"[0.4, 0.3, 0.3]",stage1_pref_000_ckpt_096,-225.60623168945312,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,42,"[0.4, 0.4, 0.2]",stage1_pref_000_ckpt_191,-200.67929077148438,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,42,"[0.4, 0.4, 0.2]",stage1_pref_000_ckpt_096,-234.83795166015625,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,42,"[0.4, 0.4, 0.2]",stage1_pref_000_ckpt_096,-234.83795166015625,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,43,"[0.4, 0.5, 0.1]",stage1_pref_000_ckpt_191,-207.6614990234375,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,43,"[0.4, 0.5, 0.1]",stage1_pref_000_ckpt_096,-244.0697021484375,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,43,"[0.4, 0.5, 0.1]",stage1_pref_000_ckpt_096,-244.0697021484375,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,44,"[0.4, 0.6, 0.0]",stage1_pref_000_ckpt_191,-214.64369201660156,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,44,"[0.4, 0.6, 0.0]",stage1_pref_000_ckpt_096,-253.3014373779297,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,44,"[0.4, 0.6, 0.0]",stage1_pref_000_ckpt_096,-253.3014373779297,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,45,"[0.5, 0.0, 0.5]",stage1_pref_000_ckpt_191,-208.19937133789062,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,45,"[0.5, 0.0, 0.5]",stage1_pref_000_ckpt_096,-241.12271118164062,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,45,"[0.5, 0.0, 0.5]",stage1_pref_000_ckpt_096,-241.12271118164062,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,46,"[0.5, 0.1, 0.4]",stage1_pref_000_ckpt_191,-215.18157958984375,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,46,"[0.5, 0.1, 0.4]",stage1_pref_000_ckpt_096,-250.3544464111328,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,46,"[0.5, 0.1, 0.4]",stage1_pref_000_ckpt_096,-250.3544464111328,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,47,"[0.5, 0.2, 0.3]",stage1_pref_000_ckpt_191,-222.1637725830078,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,47,"[0.5, 0.2, 0.3]",stage1_pref_000_ckpt_096,-259.586181640625,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,47,"[0.5, 0.2, 0.3]",stage1_pref_000_ckpt_096,-259.586181640625,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,48,"[0.5, 0.3, 0.2]",stage1_pref_000_ckpt_191,-229.14596557617188,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,48,"[0.5, 0.3, 0.2]",stage1_pref_000_ckpt_096,-268.81793212890625,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,48,"[0.5, 0.3, 0.2]",stage1_pref_000_ckpt_096,-268.81793212890625,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,49,"[0.5, 0.4, 0.1]",stage1_pref_000_ckpt_191,-236.128173828125,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,49,"[0.5, 0.4, 0.1]",stage1_pref_000_ckpt_096,-278.0496520996094,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,49,"[0.5, 0.4, 0.1]",stage1_pref_000_ckpt_096,-278.0496520996094,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,50,"[0.5, 0.5, 0.0]",stage1_pref_000_ckpt_191,-243.11036682128906,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,50,"[0.5, 0.5, 0.0]",stage1_pref_000_ckpt_096,-287.2814025878906,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,50,"[0.5, 0.5, 0.0]",stage1_pref_000_ckpt_096,-287.2814025878906,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,51,"[0.6, 0.0, 0.4]",stage1_pref_000_ckpt_191,-243.6482696533203,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,51,"[0.6, 0.0, 0.4]",stage1_pref_000_ckpt_096,-284.33441162109375,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,51,"[0.6, 0.0, 0.4]",stage1_pref_000_ckpt_096,-284.33441162109375,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,52,"[0.6, 0.1, 0.3]",stage1_pref_000_ckpt_191,-250.63046264648438,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
